"","X","date","prec","snow","temp","aqi","co","no2","o3","pm10","pm","so2","t_asign","treat","hubei","day","month","year","daynum","north","city_code","city","province_code","province"
"129920",129919,20200219,0.000971836281429198,37.6281886270729,2.7496743,50.041668,0.5916667,24.125,69.75,48.375,17.791666,10.625,NA,0,0,19,2,2020,8450,1,21172,"Pingliang",620,"Gansu"
"129921",129920,20200220,0.00312987395011935,50.6007696696983,3.15008,114,0.45833334,16.333334,89.791664,114.958336,25.208334,7.5,NA,0,0,20,2,2020,8451,1,21172,"Pingliang",620,"Gansu"
"129922",129921,20200221,0.00170791780256428,54.5916211387817,2.3499653,71.375,0.42083332,19.375,65.208336,125.958336,22.5,8,NA,0,0,21,2,2020,8452,1,21172,"Pingliang",620,"Gansu"
"129923",129922,20200222,0.000858778726403728,47.4516759798473,2.9502115,69.458336,0.5208333,25.208334,60,86.416664,20.083334,10.666667,NA,0,0,22,2,2020,8453,1,21172,"Pingliang",620,"Gansu"
"129924",129923,20200223,0.00117399550276105,55.4378424663606,5.200154,65.041664,0.7125,32.416668,52.833332,94.375,27.916666,11.291667,NA,0,0,23,2,2020,8454,1,21172,"Pingliang",620,"Gansu"
"129925",129924,20200224,0.00233408864798408,51.6978912427486,5.800566,64.958336,0.64166665,26.041666,71.916664,70.083336,23.625,8.958333,NA,0,0,24,2,2020,8455,1,21172,"Pingliang",620,"Gansu"
"129926",129925,20200225,0.0022358971160077,83.9611304792157,7.4996715,73.208336,0.4375,26.5,56.5,88.875,18.541666,8.416667,NA,0,0,25,2,2020,8456,1,21172,"Pingliang",620,"Gansu"
"129927",129926,20200226,0.00540362016410678,45.6536451030825,7.600079,89.375,0.75,37.75,61.125,105.833336,36.25,10.958333,NA,0,0,26,2,2020,8457,1,21172,"Pingliang",620,"Gansu"
"129928",129927,20200227,108.963724270429,21.2055399057984,5.450249,70.666664,0.92083335,26.666666,87.083336,111.041664,62.166668,7.6666665,NA,0,0,27,2,2020,8458,1,21172,"Pingliang",620,"Gansu"
"129929",129928,20200228,0.00363712476996599,28.5108350707875,6.2995715,45.333332,0.625,29.5,52.11111,52.333332,25.222221,7.5,NA,0,0,28,2,2020,8459,1,21172,"Pingliang",620,"Gansu"
"129930",129929,20200229,0.00494197037523706,39.2631388824081,6.299803,57.166668,0.5291667,29.916666,55.541668,50.5,16.625,5.7916665,NA,0,0,29,2,2020,8460,1,21172,"Pingliang",620,"Gansu"
"129931",129930,20200301,5.00122867712574,64.8980042577209,5.999625,63.916668,0.21875,11.708333,81.583336,77.5,13.541667,3.375,NA,0,0,1,3,2020,8461,1,21172,"Pingliang",620,"Gansu"
"130310",130309,20200101,0.043669542410477,50.8247347147601,-9.442487,61.083332,0.76458335,23.375,42.291668,73.333336,33.791668,10.666667,NA,0,0,1,1,2020,8401,1,12143,"Jiuquan",620,"Gansu"
"130311",130310,20200102,0.0420224114998042,54.4437634753742,-6.7969055,75.958336,0.8208333,29.208334,45.958332,80.083336,34.583332,16.708334,NA,0,0,2,1,2020,8402,1,12143,"Jiuquan",620,"Gansu"
"130312",130311,20200103,0.0295412058674619,56.430237957385,-4.95061,80.541664,1.0333333,40.125,39,110.458336,50,12.916667,NA,0,0,3,1,2020,8403,1,12143,"Jiuquan",620,"Gansu"
"130313",130312,20200104,0.0405216190940678,54.6778821887294,-5.0497584,70.583336,0.98125,37.375,46.25,100.166664,44.708332,12.333333,NA,0,0,4,1,2020,8404,1,12143,"Jiuquan",620,"Gansu"
"130314",130313,20200105,0.041228624968078,39.6430855662747,-4.700278,53.541668,0.84375,35.583332,56.291668,69.25,36.333332,14.041667,NA,0,0,5,1,2020,8405,1,12143,"Jiuquan",620,"Gansu"
"130315",130314,20200106,0.0666131651313756,41.348285103873,-6.750622,64,0.6666667,27.791666,50.916668,69.458336,34,9.75,NA,0,0,6,1,2020,8406,1,12143,"Jiuquan",620,"Gansu"
"130316",130315,20200107,0.0430504814201858,39.2386410299069,-7.350436,65.166664,0.8520833,27.125,53.625,70.833336,38.166668,8.25,NA,0,0,7,1,2020,8407,1,12143,"Jiuquan",620,"Gansu"
"130317",130316,20200108,0.0579070755500992,59.7086344429658,-7.400121,71.333336,0.93333334,32.541668,46.875,83.625,46.333332,10.458333,NA,0,0,8,1,2020,8408,1,12143,"Jiuquan",620,"Gansu"
"130318",130317,20200109,0.0342368967521842,45.5460550410444,-7.050964,66.833336,0.9458333,33.166668,48.5,84.208336,46.375,11.208333,NA,0,0,9,1,2020,8409,1,12143,"Jiuquan",620,"Gansu"
"130319",130318,20200110,0.056064411032616,39.1347667859103,-5.40559,55,0.75624996,25.375,66.875,68.458336,36.375,10.25,NA,0,0,10,1,2020,8410,1,12143,"Jiuquan",620,"Gansu"
"130320",130319,20200111,0.113043419052978,42.4788122334786,-4.2594976,48.291668,0.65625,22.291666,63.416668,53.416668,28.041666,8.75,NA,0,0,11,1,2020,8411,1,12143,"Jiuquan",620,"Gansu"
"130321",130320,20200112,0.0857361131587402,40.736804831212,-6.654384,46.875,0.62708336,18.791666,73.75,52.583332,30,10.041667,NA,0,0,12,1,2020,8412,1,12143,"Jiuquan",620,"Gansu"
"130322",130321,20200113,0.0260100236579053,45.1832028166261,-8.29848,54.166668,0.6458333,17.541666,63.75,53.208332,32.541668,7.5416665,NA,0,0,13,1,2020,8413,1,12143,"Jiuquan",620,"Gansu"
"130323",130322,20200114,0.0916129979248147,40.6130443930736,-8.745259,51.541668,0.675,17.875,56.875,52.166668,30.125,7.0833335,NA,0,0,14,1,2020,8414,1,12143,"Jiuquan",620,"Gansu"
"130324",130323,20200115,0.0970669566987117,48.6021745889263,-7.9453583,114.875,0.76666665,19.25,60.833332,115.458336,38.666668,11.041667,NA,0,0,15,1,2020,8415,1,12143,"Jiuquan",620,"Gansu"
"130325",130324,20200116,0.0815907731931917,44.4692991969503,-5.502523,75.583336,0.85625,22.416666,70.583336,141.95833,45.375,11.166667,NA,0,0,16,1,2020,8416,1,12143,"Jiuquan",620,"Gansu"
"130326",130325,20200117,3.04573654583485,78.6207056317383,-5.751962,55.583332,0.81458336,23.916666,55.791668,80.416664,39.291668,10.208333,NA,0,0,17,1,2020,8417,1,12143,"Jiuquan",620,"Gansu"
"130327",130326,20200118,3.00536995054111,57.4453838570092,-6.002243,44.208332,0.58125,15.375,82.166664,48.083332,25.625,10.916667,NA,0,0,18,1,2020,8418,1,12143,"Jiuquan",620,"Gansu"
"130328",130327,20200119,0.0617954233299652,43.1872832062383,-5.403314,40.833332,0.55,15.833333,65.291664,43,21.291666,10,NA,0,0,19,1,2020,8419,1,12143,"Jiuquan",620,"Gansu"
"130329",130328,20200120,0.0726966542246652,43.9817411415599,-6.052291,52.041668,0.6166667,20.208334,66.625,44.041668,24.208334,9.791667,NA,0,0,20,1,2020,8420,1,12143,"Jiuquan",620,"Gansu"
"130330",130329,20200121,0.0709269918060581,44.5481849898562,-6.1512613,47.083332,0.7916667,25.916666,59.833332,55.791668,31.458334,13.208333,NA,0,0,21,1,2020,8421,1,12143,"Jiuquan",620,"Gansu"
"130331",130330,20200122,0.0597259848073238,62.9763361860722,-6.100949,55.57895,0.8236842,21.842106,61.210526,65,33.736843,12,NA,0,0,22,1,2020,8422,1,12143,"Jiuquan",620,"Gansu"
"130332",130331,20200123,0.0745111881708885,57.3023663746863,-5.701607,48.875,0.8041667,22.875,57.958332,50.041668,29.333334,12.958333,NA,0,0,23,1,2020,8423,1,12143,"Jiuquan",620,"Gansu"
"130333",130332,20200124,0.087638980137795,55.4855180665393,-5.5535355,54.666668,0.75,20.708334,60.916668,52.625,33.875,11.25,NA,0,0,24,1,2020,8424,1,12143,"Jiuquan",620,"Gansu"
"130334",130333,20200125,0.0889066867566958,55.1317151634932,-5.2549605,72.916664,0.80833334,19.625,61.375,73.875,47.75,16.791666,NA,0,0,25,1,2020,8425,1,12143,"Jiuquan",620,"Gansu"
"130335",130334,20200126,0.0863897029711804,61.9092768494328,-4.6068525,68.833336,0.8541667,19.625,68.541664,71.291664,45.416668,16.458334,NA,0,0,26,1,2020,8426,1,12143,"Jiuquan",620,"Gansu"
"130336",130335,20200127,0.0592976238226713,60.754246030877,-5.154917,67.916664,0.85625005,18.208334,74.416664,84.291664,42.5,13.791667,NA,0,0,27,1,2020,8427,1,12143,"Jiuquan",620,"Gansu"
"130337",130336,20200128,0.060320690231261,47.8415686704302,-3.806731,54.083332,0.8020833,17.625,71.75,70.416664,37.458332,14.208333,NA,0,0,28,1,2020,8428,1,12143,"Jiuquan",620,"Gansu"
"130338",130337,20200129,0.0544978780582479,62.0675158986902,-2.858794,46.916668,0.77708334,16.916666,72,49.125,28.583334,17.708334,NA,0,0,29,1,2020,8429,1,12143,"Jiuquan",620,"Gansu"
"130339",130338,20200130,0.0508548145817052,89.5634992916068,-2.609682,46.916668,0.8208333,17.458334,71.875,45.375,29.375,18.166666,NA,0,0,30,1,2020,8430,1,12143,"Jiuquan",620,"Gansu"
"130340",130339,20200131,0.0523312911465329,53.7289269399961,-3.756631,49.625,0.79583335,16.666666,67.5,49.916668,29.875,16.125,NA,0,0,31,1,2020,8431,1,12143,"Jiuquan",620,"Gansu"
"130341",130340,20200201,0.0372075666066553,74.9979168937555,-4.006183,44.166668,0.7895833,16.875,67.333336,49.666668,29.958334,15.125,NA,0,0,1,2,2020,8432,1,12143,"Jiuquan",620,"Gansu"
"130342",130341,20200202,0.0531497202701078,57.0218944014815,-4.9554806,42.208332,0.6020833,13.458333,76.791664,37.958332,21.75,11.791667,NA,0,0,2,2,2020,8433,1,12143,"Jiuquan",620,"Gansu"
"130343",130342,20200203,0.0430824308414129,63.6326373054538,-4.058169,38.458332,0.5708333,13.083333,66.5,38.166668,24.291666,11,NA,0,0,3,2,2020,8434,1,12143,"Jiuquan",620,"Gansu"
"130344",130343,20200204,0.0102950064678193,76.2613947396935,-3.1088305,47.25,0.56666666,12.083333,71.958336,43.041668,23.083334,9.708333,NA,0,0,4,2,2020,8435,1,12143,"Jiuquan",620,"Gansu"
"130345",130344,20200205,0.056676731531785,90.5240838905932,-2.9581096,47.541668,0.5854167,13.208333,65.958336,48.041668,30.208334,7.7083335,NA,0,0,5,2,2020,8436,1,12143,"Jiuquan",620,"Gansu"
"130346",130345,20200206,0.0369906052940016,77.8444313431782,-2.1588588,55.833332,0.65625,14.416667,71.291664,51.375,30.625,11.166667,NA,0,0,6,2,2020,8437,1,12143,"Jiuquan",620,"Gansu"
"130347",130346,20200207,0.0352440192598408,72.1950956747547,-2.1573253,53.5,0.6895833,15.666667,74.25,56.958332,34.875,12.458333,NA,0,0,7,2,2020,8438,1,12143,"Jiuquan",620,"Gansu"
"130348",130347,20200208,0.0124385792445534,81.730861819554,-1.0580153,47.666668,0.56875,11.5,66.5,57.333332,24,12.833333,NA,0,0,8,2,2020,8439,1,12143,"Jiuquan",620,"Gansu"
"130349",130348,20200209,0.0228146020252507,76.4445112642866,0.09217083,39.25,0.5291667,11.375,82,36.708332,20.375,13.25,NA,0,0,9,2,2020,8440,1,12143,"Jiuquan",620,"Gansu"
"130350",130349,20200210,0.0232577071170733,53.6712482742428,2.288236,42.291668,0.48958334,11.916667,82.791664,42.041668,22,11.458333,NA,0,0,10,2,2020,8441,1,12143,"Jiuquan",620,"Gansu"
"130351",130350,20200211,0.0405768314907172,59.6534509336648,2.6896434,65.916664,0.5625,14,78.5,59.833332,25.958334,14.458333,NA,0,0,11,2,2020,8442,1,12143,"Jiuquan",620,"Gansu"
"130352",130351,20200212,0.0262410577376656,91.3675054073175,2.4420419,53.083332,0.66041666,17.208334,74.5,69.75,33.458332,16.75,NA,0,0,12,2,2020,8443,1,12143,"Jiuquan",620,"Gansu"
"130353",130352,20200213,0.046025688772333,74.7670275858439,-2.4847095,57.375,0.5604167,12.25,78.541664,79.75,27.583334,9.875,NA,0,0,13,2,2020,8444,1,12143,"Jiuquan",620,"Gansu"
"130354",130353,20200214,17.9977734734598,52.7519526681863,-8.64081,84.958336,0.37916666,4.5416665,75.458336,102.625,25.416666,5.6666665,NA,0,0,14,2,2020,8445,1,12143,"Jiuquan",620,"Gansu"
"130355",130354,20200215,0.0722058743156327,41.2815409955428,-9.842646,54.75,0.48958334,6.0416665,63.708332,64.333336,23.791666,4.75,NA,0,0,15,2,2020,8446,1,12143,"Jiuquan",620,"Gansu"
"130356",130355,20200216,0.0198038435973998,49.3783362996264,-8.494357,56,0.55625004,8.5,70.291664,61.416668,25.208334,6.2083335,NA,0,0,16,2,2020,8447,1,12143,"Jiuquan",620,"Gansu"
"130357",130356,20200217,0.0143400415374335,52.3418727871834,-4.900168,201.79167,0.6479167,13.125,69.291664,141.16667,43.083332,9.958333,NA,0,0,17,2,2020,8448,1,12143,"Jiuquan",620,"Gansu"
"130358",130357,20200218,0.0160679453382595,70.9689392556256,-2.453052,499.54166,0.60833335,14.375,70.25,766.3333,151.25,10.583333,NA,0,0,18,2,2020,8449,1,12143,"Jiuquan",620,"Gansu"
"130359",130358,20200219,0.0166233708760596,39.6063537809285,-3.5971189,291.04166,0.6791667,17.875,65.375,551.0417,115.916664,10.75,NA,0,0,19,2,2020,8450,1,12143,"Jiuquan",620,"Gansu"
"130360",130359,20200220,0.0156475733588657,31.2537413658921,-4.4938545,88.958336,0.47708333,10.833333,83.666664,333.75,54.791668,9.208333,NA,0,0,20,2,2020,8451,1,12143,"Jiuquan",620,"Gansu"
"130361",130360,20200221,0.015095523873087,42.896373282063,-0.25521457,111.208336,0.475,12.416667,81.291664,134.5,34.541668,8.083333,NA,0,0,21,2,2020,8452,1,12143,"Jiuquan",620,"Gansu"
"130362",130361,20200222,0.0146273918250666,54.0498380440245,1.892845,95.083336,0.57708335,18.333334,72.208336,157.66667,41.625,10.416667,NA,0,0,22,2,2020,8453,1,12143,"Jiuquan",620,"Gansu"
"130363",130362,20200223,0.0160274764078354,34.4504773064235,2.2460992,115.958336,0.60625005,20,63.583332,133.875,36.375,13.083333,NA,0,0,23,2,2020,8454,1,12143,"Jiuquan",620,"Gansu"
"130364",130363,20200224,0.0153872337964844,48.5715032187535,3.0971599,121.916664,0.56458336,18.166666,67.583336,201.625,45.541668,11.708333,NA,0,0,24,2,2020,8455,1,12143,"Jiuquan",620,"Gansu"
"130365",130364,20200225,0.01002412452851,71.6951708226253,2.8476691,88.083336,0.6,22.541666,65.291664,164,47.375,10.208333,NA,0,0,25,2,2020,8456,1,12143,"Jiuquan",620,"Gansu"
"130366",130365,20200226,0.0212217285851657,82.9202177596357,2.3992114,72.958336,0.56458336,18.666666,63.666668,101.791664,34.625,8.333333,NA,0,0,26,2,2020,8457,1,12143,"Jiuquan",620,"Gansu"
"130367",130366,20200227,0.0320085989742499,20.6382501914732,5.442348,78.333336,0.55833334,20.916666,75.125,98.291664,32.041668,9.25,NA,0,0,27,2,2020,8458,1,12143,"Jiuquan",620,"Gansu"
"130368",130367,20200228,0.014097153359394,38.4362152970179,4.6436267,89.44444,0.59444445,22.277779,80.22222,99,30.88889,10.666667,NA,0,0,28,2,2020,8459,1,12143,"Jiuquan",620,"Gansu"
"130369",130368,20200229,0.0379672826086213,50.145175823734,2.746836,58.791668,0.47083333,12.583333,87.125,110.291664,23.541666,8.083333,NA,0,0,29,2,2020,8460,1,12143,"Jiuquan",620,"Gansu"
"130370",130369,20200301,0.0207227265529419,52.6694987142979,0.05135163,69.75,0.62291664,19.916666,64.958336,70.041664,27,7.3333335,NA,0,0,1,3,2020,8461,1,12143,"Jiuquan",620,"Gansu"
"130749",130748,20200101,4.93496256060604,45.8062205182538,-3.3509555,102.416664,1.0183333,29.041666,35.458332,82.625,60.416668,23.375,NA,0,0,1,1,2020,8401,1,78021,"Qingyang",620,"Gansu"
"130750",130749,20200102,4.64163543746501,45.2076678272953,-1.7764403,109.291664,1.2429167,28.791666,49.75,95.625,79.291664,24.083334,NA,0,0,2,1,2020,8402,1,78021,"Qingyang",620,"Gansu"
"130751",130750,20200103,3.07953067742818,43.4918672794222,0.09713233,100.458336,1.6008333,36.291668,44.416668,101.958336,84.375,29.583334,NA,0,0,3,1,2020,8403,1,78021,"Qingyang",620,"Gansu"
"130752",130751,20200104,13.7587125341453,45.1916858135388,0.3853988,87,1.2570833,26.416666,73.083336,84.708336,66.5,20,NA,0,0,4,1,2020,8404,1,78021,"Qingyang",620,"Gansu"
"130753",130752,20200105,27.43247216112,20.9417126380346,0.67299473,127.083336,1.1916666,23.666666,71.125,87.375,77.541664,17.291666,NA,0,0,5,1,2020,8405,1,78021,"Qingyang",620,"Gansu"
"130754",130753,20200106,28.7353280736558,26.9871440022332,-1.111891,107.041664,1.3404167,21.5,55.666668,108.833336,94.541664,16.416666,NA,0,0,6,1,2020,8406,1,78021,"Qingyang",620,"Gansu"
"130755",130754,20200107,15.7725553788612,51.9463684139268,-1.7180537,55.75,1.0641667,16.166666,70.791664,70.458336,54.5,17.166666,NA,0,0,7,1,2020,8407,1,78021,"Qingyang",620,"Gansu"
"130756",130755,20200108,13.3390713566967,69.330305388963,-1.9946104,79.791664,0.98,16.375,84.875,57.958332,48.791668,19.291666,NA,0,0,8,1,2020,8408,1,78021,"Qingyang",620,"Gansu"
"130757",130756,20200109,13.022901534966,53.9875878492321,-2.8039901,104.541664,1.0770833,23.041666,43.041668,73.666664,70.041664,18.416666,NA,0,0,9,1,2020,8409,1,78021,"Qingyang",620,"Gansu"
"130758",130757,20200110,11.8806615543812,40.760140642275,-3.1313632,69.916664,1.0895833,16.791666,72.583336,70.125,66.458336,13.625,NA,0,0,10,1,2020,8410,1,78021,"Qingyang",620,"Gansu"
"130759",130758,20200111,25.5819531177195,61.8097101354227,-2.7199512,68.166664,0.90666664,17.666666,80.541664,56.25,43.708332,16.666666,NA,0,0,11,1,2020,8411,1,78021,"Qingyang",620,"Gansu"
"130760",130759,20200112,9.49125894055518,29.25966688674,-2.76426,94.041664,1.0550001,22.25,78.125,74.666664,62.333332,18.916666,NA,0,0,12,1,2020,8412,1,78021,"Qingyang",620,"Gansu"
"130761",130760,20200113,5.37690341579,33.5737753205453,-3.0243487,69.041664,0.91791666,19.791666,65.208336,72.208336,56.416668,15.583333,NA,0,0,13,1,2020,8413,1,78021,"Qingyang",620,"Gansu"
"130762",130761,20200114,13.5890216492799,27.8411194992877,-3.9312596,93.583336,0.965,17.041666,68.666664,80.833336,65.25,13.041667,NA,0,0,14,1,2020,8414,1,78021,"Qingyang",620,"Gansu"
"130763",130762,20200115,21.3545423456269,37.6055740570966,-4.307332,99.583336,1.065,18.75,57.958332,85.875,65.916664,12.791667,NA,0,0,15,1,2020,8415,1,78021,"Qingyang",620,"Gansu"
"130764",130763,20200116,11.5875163694131,41.1033403640938,-3.306192,88.791664,1.27875,16.625,65.208336,75.875,65.333336,13.541667,NA,0,0,16,1,2020,8416,1,78021,"Qingyang",620,"Gansu"
"130765",130764,20200117,4.00281085657587,37.538991812014,-2.8346615,113.833336,1.4408333,21.875,69.875,84.833336,78.083336,18.291666,NA,0,0,17,1,2020,8417,1,78021,"Qingyang",620,"Gansu"
"130766",130765,20200118,1.73561213922956,67.3753205161976,-2.3801315,66.75,1.3729167,24.458334,72,89.75,70.291664,21.208334,NA,0,0,18,1,2020,8418,1,78021,"Qingyang",620,"Gansu"
"130767",130766,20200119,6.91353901675469,28.3926414931386,-1.6283141,63.291668,0.87125,13.291667,72.875,64.791664,23.291666,14.25,NA,0,0,19,1,2020,8419,1,78021,"Qingyang",620,"Gansu"
"130768",130767,20200120,8.73341495276935,29.5915372182609,-1.5943998,39.875,0.93125,14.708333,75.208336,53.083332,22.458334,16.291666,NA,0,0,20,1,2020,8420,1,78021,"Qingyang",620,"Gansu"
"130769",130768,20200121,10.8619846566493,32.8792656713926,-0.7466205,72.833336,1.0091667,19.375,71.583336,57.916668,33.166668,18.916666,NA,0,0,21,1,2020,8421,1,78021,"Qingyang",620,"Gansu"
"130770",130769,20200122,10.8986024900409,53.876866897283,-0.33876526,110.42105,1.6068422,25.157894,75.26316,98.89474,77.89474,22.210526,NA,0,0,22,1,2020,8422,1,78021,"Qingyang",620,"Gansu"
"130771",130770,20200123,17.5946925363257,32.4705408584899,0.1914416,81,1.4033333,20.291666,85.583336,92.583336,73.541664,19.25,NA,0,0,23,1,2020,8423,1,78021,"Qingyang",620,"Gansu"
"130772",130771,20200124,22.39493072967,30.2627179864173,-1.2986282,48.208332,0.94,15.208333,76.666664,54.458332,38.916668,16.583334,NA,0,0,24,1,2020,8424,1,78021,"Qingyang",620,"Gansu"
"130773",130772,20200125,19.9229348617796,52.9250137538158,-1.6917751,109.166664,0.95875,13.541667,66.375,71.916664,59.583332,18.125,NA,0,0,25,1,2020,8425,1,78021,"Qingyang",620,"Gansu"
"130774",130773,20200126,17.3618341443459,56.1226415415097,-1.6292672,101.75,1.105,11.833333,78.166664,88.125,83.583336,13.541667,NA,0,0,26,1,2020,8426,1,78021,"Qingyang",620,"Gansu"
"130775",130774,20200127,7.92291827790587,22.7798833145862,-1.7025987,69.208336,1.03875,9.083333,74.375,61.333332,57.708332,10.875,NA,0,0,27,1,2020,8427,1,78021,"Qingyang",620,"Gansu"
"130776",130775,20200128,6.6339362790612,24.0921721036975,-1.3460149,71.041664,1.1666667,10.291667,67.833336,54.791668,50.5,12.958333,NA,0,0,28,1,2020,8428,1,78021,"Qingyang",620,"Gansu"
"130777",130776,20200129,6.13198814862335,29.8105382504291,-0.6486978,65.5,1.0933334,11.333333,82.083336,58.208332,51.166668,15.958333,NA,0,0,29,1,2020,8429,1,78021,"Qingyang",620,"Gansu"
"130778",130777,20200130,5.99011209142326,56.0119795603625,-0.59355813,71.5,0.97625005,11.375,86.583336,61.083332,49.25,17.833334,NA,0,0,30,1,2020,8430,1,78021,"Qingyang",620,"Gansu"
"130779",130778,20200131,8.53323817019282,46.2959991075744,-0.1850432,75.958336,1.0391667,13.291667,90.708336,65.916664,53.083332,18.916666,NA,0,0,31,1,2020,8431,1,78021,"Qingyang",620,"Gansu"
"130780",130779,20200201,8.9124468414363,50.269938919536,0.10891604,63.791668,1.0091667,11.5,85.833336,58.833332,48.791668,15.625,NA,0,0,1,2,2020,8432,1,78021,"Qingyang",620,"Gansu"
"130781",130780,20200202,9.35744442844173,47.4708926318676,-1.3770586,33.75,0.9295833,8.833333,77.791664,43.75,32.25,12.125,NA,0,0,2,2,2020,8433,1,78021,"Qingyang",620,"Gansu"
"130782",130781,20200203,7.83697744199731,29.4687841687541,-0.3259359,37.291668,0.7425,7.625,78,29.125,17.833334,13.125,NA,0,0,3,2,2020,8434,1,78021,"Qingyang",620,"Gansu"
"130783",130782,20200204,2.12628631566889,51.0290880673406,-0.14341278,53.791668,0.88125,10.125,78.375,43.5,32.791668,15.75,NA,0,0,4,2,2020,8435,1,78021,"Qingyang",620,"Gansu"
"130784",130783,20200205,11.9654140863213,48.5632091271207,-0.098600216,90.541664,0.99583334,11.625,88.666664,60.208332,50.416668,16.708334,NA,0,0,5,2,2020,8436,1,78021,"Qingyang",620,"Gansu"
"130785",130784,20200206,12.0600097427771,33.548734125391,-0.7834897,128.375,1.23125,11.833333,70.333336,96,88.958336,11.333333,NA,0,0,6,2,2020,8437,1,78021,"Qingyang",620,"Gansu"
"130786",130785,20200207,4.1934559014102,32.9477899661859,0.023040585,76.291664,1.2808334,11.583333,57.666668,76.5,71.291664,9.666667,NA,0,0,7,2,2020,8438,1,78021,"Qingyang",620,"Gansu"
"130787",130786,20200208,1.79154735782939,36.497253342044,0.8209082,66.333336,1.3116667,12.041667,65.541664,62.333332,53.625,12.458333,NA,0,0,8,2,2020,8439,1,78021,"Qingyang",620,"Gansu"
"130788",130787,20200209,1.92825454848744,27.1041381194154,2.2064507,38.416668,0.9583333,9.958333,79.916664,44.416668,27.791666,15.916667,NA,0,0,9,2,2020,8440,1,78021,"Qingyang",620,"Gansu"
